INFO  - 2014-07-23 11:01:34.262; org.apache.solr.servlet.SolrDispatchFilter; SolrDispatchFilter.init()
DEBUG - 2014-07-23 11:01:34.544; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.memory.DirectDocValuesProducer from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.546; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.simpletext.SimpleTextDocValuesFormat from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.548; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.simpletext.SimpleTextDocValuesWriter from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.553; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.simpletext.SimpleTextDocValuesReader from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.557; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.lucene42.Lucene42DocValuesFormat from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.561; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.lucene42.Lucene42DocValuesProducer from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.565; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.lucene45.Lucene45DocValuesFormat from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.568; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.diskdv.DiskDocValuesFormat from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.570; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.memory.MemoryDocValuesFormat from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.571; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.memory.DirectDocValuesFormat from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.572; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.simpletext.SimpleTextDocValuesFormat from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.575; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.lucene42.Lucene42DocValuesFormat from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.576; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.lucene45.Lucene45DocValuesFormat from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.579; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.Codec from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.583; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.simpletext.SimpleTextCodec from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.584; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.StoredFieldsFormat from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.585; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.simpletext.SimpleTextStoredFieldsFormat from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.586; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.SegmentInfoFormat from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.588; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.simpletext.SimpleTextSegmentInfoFormat from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.589; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.FieldInfosFormat from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.589; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.simpletext.SimpleTextFieldInfosFormat from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.591; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.TermVectorsFormat from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.592; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.simpletext.SimpleTextTermVectorsFormat from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.593; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.NormsFormat from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.594; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.simpletext.SimpleTextNormsFormat from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.595; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.LiveDocsFormat from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.597; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.simpletext.SimpleTextLiveDocsFormat from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.599; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.StoredFieldsReader from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.605; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.simpletext.SimpleTextStoredFieldsReader from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.608; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.StoredFieldsWriter from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.618; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.simpletext.SimpleTextStoredFieldsWriter from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.619; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.SegmentInfoReader from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.621; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.simpletext.SimpleTextSegmentInfoReader from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.622; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.SegmentInfoWriter from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.624; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.simpletext.SimpleTextSegmentInfoWriter from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.626; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.store.DataInput from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.627; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.store.IndexInput from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.629; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.store.DataOutput from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.630; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.store.IndexOutput from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.632; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface java.lang.Comparable
DEBUG - 2014-07-23 11:01:34.632; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface java.lang.Comparable from null
DEBUG - 2014-07-23 11:01:34.633; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.util.BytesRef from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.634; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface java.util.Comparator
DEBUG - 2014-07-23 11:01:34.634; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface java.util.Comparator from null
DEBUG - 2014-07-23 11:01:34.636; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.util.BytesRef$UTF8SortedAsUnicodeComparator from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.638; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.util.BytesRef$UTF8SortedAsUTF16Comparator from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.639; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.util.UnicodeUtil from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.640; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.lang.IndexOutOfBoundsException
DEBUG - 2014-07-23 11:01:34.640; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.lang.IndexOutOfBoundsException from null
DEBUG - 2014-07-23 11:01:34.642; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.FieldInfosReader from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.643; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.simpletext.SimpleTextFieldInfosReader from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.644; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.FieldInfosWriter from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.645; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.simpletext.SimpleTextFieldInfosWriter from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.648; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.CorruptIndexException from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.651; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.lang.Enum
DEBUG - 2014-07-23 11:01:34.653; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.lang.Enum from null
DEBUG - 2014-07-23 11:01:34.658; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.FieldInfo$IndexOptions from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.663; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.TermVectorsReader from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.668; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.simpletext.SimpleTextTermVectorsReader from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.669; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.TermVectorsWriter from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.671; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.simpletext.SimpleTextTermVectorsWriter from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.673; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.simpletext.SimpleTextNormsFormat$SimpleTextNormsConsumer from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.674; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.simpletext.SimpleTextNormsFormat$SimpleTextNormsProducer from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.677; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface org.apache.lucene.util.Bits from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.677; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface org.apache.lucene.util.MutableBits from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.680; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.FilterCodec from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.681; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.appending.AppendingCodec from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.683; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.lucene40.Lucene40Codec from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.684; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.appending.AppendingPostingsFormat from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.685; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.lucene40.Lucene40StoredFieldsFormat from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.686; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.lucene40.Lucene40TermVectorsFormat from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.687; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.lucene40.Lucene40FieldInfosFormat from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.689; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.lucene40.Lucene40SegmentInfoFormat from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.690; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.lucene40.Lucene40LiveDocsFormat from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.691; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.perfield.PerFieldPostingsFormat from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.692; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.lucene40.Lucene40Codec$1 from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.693; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.lucene40.Lucene40DocValuesFormat from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.694; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.lucene40.Lucene40NormsFormat from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.696; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.lucene40.Lucene40StoredFieldsReader from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.698; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.lucene40.Lucene40StoredFieldsWriter from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.704; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.lucene40.Lucene40TermVectorsReader from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.707; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.lucene40.Lucene40TermVectorsWriter from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.712; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.lucene40.Lucene40FieldInfosReader from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.715; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.lucene40.Lucene40SegmentInfoReader from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.717; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.lucene40.Lucene40SegmentInfoWriter from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.719; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.perfield.PerFieldPostingsFormat$FieldsWriter from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.721; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.perfield.PerFieldPostingsFormat$FieldsReader from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.723; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.lucene40.Lucene40DocValuesReader from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.726; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.appending.AppendingTermsReader from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.728; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.lucene3x.Lucene3xCodec from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.730; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.lucene3x.Lucene3xPostingsFormat from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.731; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.lucene3x.Lucene3xStoredFieldsFormat from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.733; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.lucene3x.Lucene3xTermVectorsFormat from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.734; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.lucene3x.Lucene3xFieldInfosFormat from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.735; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.lucene3x.Lucene3xSegmentInfoFormat from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.737; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.lucene3x.Lucene3xCodec$1 from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.738; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.lucene3x.Lucene3xNormsFormat from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.739; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.lucene3x.Lucene3xFields from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.740; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.lucene3x.Lucene3xStoredFieldsReader from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.742; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.store.Directory from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.744; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.store.BaseDirectory from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.744; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.store.CompoundFileDirectory from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.746; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.lucene3x.Lucene3xTermVectorsReader from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.750; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.lucene3x.Lucene3xFieldInfosReader from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.756; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.IndexFormatTooOldException from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.760; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.IndexFormatTooNewException from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:01:34.764; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.lucene3x.Lucene3xSegmentInfoReader from WebAppClassLoader=1598675078@5f49d886
